"fill","cx","cy","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#D4AEA5","546.966","303.375","546,966","303,375","544,811","84,586","58,00180986","9,000425622","58","9"
"#D4ADA4","546.966","312.773","546,966","312,773","544,811","93,984","58,00180986","10,00042562","58","10"
"#D9B0A8","546.966","322.171","546,966","322,171","544,811","103,382","58,00180986","11,00042562","58","11"
"#E1B8B4","546.966","331.57","546,966","331,57","544,811","112,781","58,00180986","12,00053203","58","12"
"#E4B8B8","546.966","340.968","546,966","340,968","544,811","122,179","58,00180986","13,00053203","58","13"
"#E8BABA","546.966","350.367","546,966","350,367","544,811","131,578","58,00180986","14,00063843","58","14"
"#E8BAB9","546.966","359.765","546,966","359,765","544,811","140,976","58,00180986","15,00063843","58","15"
"#E9BCBC","546.966","369.164","546,966","369,164","544,811","150,375","58,00180986","16,00074484","58","16"
"#EAC0B8","546.966","378.562","546,966","378,562","544,811","159,773","58,00180986","17,00074484","58","17"
"#E4BCB0","546.966","387.96","546,966","387,96","544,811","169,171","58,00180986","18,00074484","58","18"
"#E3BAAD","546.966","397.359","546,966","397,359","544,811","178,57","58,00180986","19,00085124","58","19"
"#E8BCAD","546.966","406.757","546,966","406,757","544,811","187,968","58,00180986","20,00085124","58","20"
"#E8BDAF","546.966","416.156","546,966","416,156","544,811","197,367","58,00180986","21,00095765","58","21"
"#E5BCB0","546.966","425.554","546,966","425,554","544,811","206,765","58,00180986","22,00095765","58","22"
"#E4BBAE","546.966","434.952","546,966","434,952","544,811","216,163","58,00180986","23,00095765","58","23"
"#DFB2A4","546.966","444.351","546,966","444,351","544,811","225,562","58,00180986","24,00106406","58","24"
"#E0AEA3","546.966","453.749","546,966","453,749","544,811","234,96","58,00180986","25,00106406","58","25"
"#E0B0A5","546.966","463.147","546,966","463,147","544,811","244,358","58,00180986","26,00106406","58","26"
"#E1B1A6","546.966","472.546","546,966","472,546","544,811","253,757","58,00180986","27,00117046","58","27"
"#DFAAA3","546.966","481.944","546,966","481,944","544,811","263,155","58,00180986","28,00117046","58","28"
"#D8A79F","546.966","491.343","546,966","491,343","544,811","272,554","58,00180986","29,00127687","58","29"
"#DFB4AC","546.966","500.741","546,966","500,741","544,811","281,952","58,00180986","30,00127687","58","30"
"#D9B3AD","546.966","510.14","546,966","510,14","544,811","291,351","58,00180986","31,00138327","58","31"
"#D0AAA2","546.966","519.538","546,966","519,538","544,811","300,749","58,00180986","32,00138327","58","32"
"#BF9991","546.966","528.937","546,966","528,937","544,811","310,148","58,00180986","33,00148968","58","33"
"#BD9890","546.966","538.335","546,966","538,335","544,811","319,546","58,00180986","34,00148968","58","34"
"#AD857D","546.966","547.733","546,966","547,733","544,811","328,944","58,00180986","35,00148968","58","35"
"#8F6860","546.966","557.132","546,966","557,132","544,811","338,343","58,00180986","36,00159608","58","36"
"#865F56","546.966","566.53","546,966","566,53","544,811","347,741","58,00180986","37,00159608","58","37"
"#6E473E","546.966","575.929","546,966","575,929","544,811","357,14","58,00180986","38,00170249","58","38"
"#57332B","546.966","585.327","546,966","585,327","544,811","366,538","58,00180986","39,00170249","58","39"
"#503229","546.966","594.726","546,966","594,726","544,811","375,937","58,00180986","40,0018089","58","40"
"#4A2F2A","546.966","604.124","546,966","604,124","544,811","385,335","58,00180986","41,0018089","58","41"
"#482C28","546.966","613.522","546,966","613,522","544,811","394,733","58,00180986","42,0018089","58","42"
"#402724","546.966","622.921","546,966","622,921","544,811","404,132","58,00180986","43,0019153","58","43"
"#402724","546.966","632.319","546,966","632,319","544,811","413,53","58,00180986","44,0019153","58","44"
"#46312D","546.966","641.718","546,966","641,718","544,811","422,929","58,00180986","45,00202171","58","45"
"#4A3231","546.966","651.116","546,966","651,116","544,811","432,327","58,00180986","46,00202171","58","46"
"#472E2C","546.966","660.515","546,966","660,515","544,811","441,726","58,00180986","47,00212811","58","47"
"#452C2B","546.966","669.913","546,966","669,913","544,811","451,124","58,00180986","48,00212811","58","48"
"#483130","546.966","679.312","546,966","679,312","544,811","460,523","58,00180986","49,00223452","58","49"
"#453133","546.966","688.71","546,966","688,71","544,811","469,921","58,00180986","50,00223452","58","50"
"#432D31","546.966","698.108","546,966","698,108","544,811","479,319","58,00180986","51,00223452","58","51"
"#3D262A","546.966","707.507","546,966","707,507","544,811","488,718","58,00180986","52,00234092","58","52"
"#3D2629","546.966","716.905","546,966","716,905","544,811","498,116","58,00180986","53,00234092","58","53"
"#40282C","546.966","726.304","546,966","726,304","544,811","507,515","58,00180986","54,00244733","58","54"
"#422E31","546.966","735.702","546,966","735,702","544,811","516,913","58,00180986","55,00244733","58","55"
"#483134","546.966","745.101","546,966","745,101","544,811","526,312","58,00180986","56,00255373","58","56"
"#432B2E","546.966","754.499","546,966","754,499","544,811","535,71","58,00180986","57,00255373","58","57"
"#463033","546.966","763.897","546,966","763,897","544,811","545,108","58,00180986","58,00255373","58","58"
"#4B3739","546.966","773.296","546,966","773,296","544,811","554,507","58,00180986","59,00266014","58","59"
"#4D3539","546.966","782.694","546,966","782,694","544,811","563,905","58,00180986","60,00266014","58","60"
"#61494F","546.966","792.093","546,966","792,093","544,811","573,304","58,00180986","61,00276655","58","61"
"#846E75","546.966","801.491","546,966","801,491","544,811","582,702","58,00180986","62,00276655","58","62"
"#A9959D","546.966","810.89","546,966","810,89","544,811","592,101","58,00180986","63,00287295","58","63"
"#765A59","556.358","228.187","556,358","228,187","554,203","9,398","59,0017034","1","59","1"
"#765653","556.358","237.585","556,358","237,585","554,203","18,796","59,0017034","2","59","2"
"#7B5B57","556.358","246.984","556,358","246,984","554,203","28,195","59,0017034","3,000106406","59","3"
"#765450","556.358","256.382","556,358","256,382","554,203","37,593","59,0017034","4,000106406","59","4"
"#7A5955","556.358","265.781","556,358","265,781","554,203","46,992","59,0017034","5,000212811","59","5"
"#815E56","556.358","275.179","556,358","275,179","554,203","56,39","59,0017034","6,000212811","59","6"
"#8F6D64","556.358","284.578","556,358","284,578","554,203","65,789","59,0017034","7,000319217","59","7"
"#9F7E76","556.358","293.976","556,358","293,976","554,203","75,187","59,0017034","8,000319217","59","8"
"#A27D77","556.358","303.375","556,358","303,375","554,203","84,586","59,0017034","9,000425622","59","9"
"#AC8882","556.358","312.773","556,358","312,773","554,203","93,984","59,0017034","10,00042562","59","10"
"#BC9690","556.358","322.171","556,358","322,171","554,203","103,382","59,0017034","11,00042562","59","11"
"#C59A95","556.358","331.57","556,358","331,57","554,203","112,781","59,0017034","12,00053203","59","12"
"#D0A5A4","556.358","340.968","556,358","340,968","554,203","122,179","59,0017034","13,00053203","59","13"
"#D2A5A5","556.358","350.367","556,358","350,367","554,203","131,578","59,0017034","14,00063843","59","14"
"#D3A5A6","556.358","359.765","556,358","359,765","554,203","140,976","59,0017034","15,00063843","59","15"
"#D4A7A7","556.358","369.164","556,358","369,164","554,203","150,375","59,0017034","16,00074484","59","16"
"#D3A99F","556.358","378.562","556,358","378,562","554,203","159,773","59,0017034","17,00074484","59","17"
"#D0A99B","556.358","387.96","556,358","387,96","554,203","169,171","59,0017034","18,00074484","59","18"
"#CEA497","556.358","397.359","556,358","397,359","554,203","178,57","59,0017034","19,00085124","59","19"
"#CEA697","556.358","406.757","556,358","406,757","554,203","187,968","59,0017034","20,00085124","59","20"
"#CFA698","556.358","416.156","556,358","416,156","554,203","197,367","59,0017034","21,00095765","59","21"
"#C99A8B","556.358","425.554","556,358","425,554","554,203","206,765","59,0017034","22,00095765","59","22"
"#CB9F92","556.358","434.952","556,358","434,952","554,203","216,163","59,0017034","23,00095765","59","23"
"#C18F84","556.358","444.351","556,358","444,351","554,203","225,562","59,0017034","24,00106406","59","24"
"#B9857D","556.358","453.749","556,358","453,749","554,203","234,96","59,0017034","25,00106406","59","25"
"#C58E8B","556.358","463.147","556,358","463,147","554,203","244,358","59,0017034","26,00106406","59","26"
"#C38885","556.358","472.546","556,358","472,546","554,203","253,757","59,0017034","27,00117046","59","27"
"#C99190","556.358","481.944","556,358","481,944","554,203","263,155","59,0017034","28,00117046","59","28"
"#C79292","556.358","491.343","556,358","491,343","554,203","272,554","59,0017034","29,00127687","59","29"
"#DFBBBA","556.358","500.741","556,358","500,741","554,203","281,952","59,0017034","30,00127687","59","30"
"#F3D5D3","556.358","510.14","556,358","510,14","554,203","291,351","59,0017034","31,00138327","59","31"
"#B69794","556.358","519.538","556,358","519,538","554,203","300,749","59,0017034","32,00138327","59","32"
"#9D7D79","556.358","528.937","556,358","528,937","554,203","310,148","59,0017034","33,00148968","59","33"
"#866560","556.358","538.335","556,358","538,335","554,203","319,546","59,0017034","34,00148968","59","34"
"#77524D","556.358","547.733","556,358","547,733","554,203","328,944","59,0017034","35,00148968","59","35"
"#643F39","556.358","557.132","556,358","557,132","554,203","338,343","59,0017034","36,00159608","59","36"
"#5C332D","556.358","566.53","556,358","566,53","554,203","347,741","59,0017034","37,00159608","59","37"
"#5A332C","556.358","575.929","556,358","575,929","554,203","357,14","59,0017034","38,00170249","59","38"
"#542F27","556.358","585.327","556,358","585,327","554,203","366,538","59,0017034","39,00170249","59","39"
"#4D2720","556.358","594.726","556,358","594,726","554,203","375,937","59,0017034","40,0018089","59","40"
"#53352E","556.358","604.124","556,358","604,124","554,203","385,335","59,0017034","41,0018089","59","41"
"#3E231E","556.358","613.522","556,358","613,522","554,203","394,733","59,0017034","42,0018089","59","42"
"#422825","556.358","622.921","556,358","622,921","554,203","404,132","59,0017034","43,0019153","59","43"
"#362625","556.358","632.319","556,358","632,319","554,203","413,53","59,0017034","44,0019153","59","44"
"#321E1D","556.358","641.718","556,358","641,718","554,203","422,929","59,0017034","45,00202171","59","45"
"#42302F","556.358","651.116","556,358","651,116","554,203","432,327","59,0017034","46,00202171","59","46"
"#382422","556.358","660.515","556,358","660,515","554,203","441,726","59,0017034","47,00212811","59","47"
"#3A2625","556.358","669.913","556,358","669,913","554,203","451,124","59,0017034","48,00212811","59","48"
"#3E2B2C","556.358","679.312","556,358","679,312","554,203","460,523","59,0017034","49,00223452","59","49"
"#2E191D","556.358","688.71","556,358","688,71","554,203","469,921","59,0017034","50,00223452","59","50"
"#3B292C","556.358","698.108","556,358","698,108","554,203","479,319","59,0017034","51,00223452","59","51"
"#342026","556.358","707.507","556,358","707,507","554,203","488,718","59,0017034","52,00234092","59","52"
"#352126","556.358","716.905","556,358","716,905","554,203","498,116","59,0017034","53,00234092","59","53"
"#3E2C31","556.358","726.304","556,358","726,304","554,203","507,515","59,0017034","54,00244733","59","54"
"#331E23","556.358","735.702","556,358","735,702","554,203","516,913","59,0017034","55,00244733","59","55"
"#403034","556.358","745.101","556,358","745,101","554,203","526,312","59,0017034","56,00255373","59","56"
"#342025","556.358","754.499","556,358","754,499","554,203","535,71","59,0017034","57,00255373","59","57"
"#342025","556.358","763.897","556,358","763,897","554,203","545,108","59,0017034","58,00255373","59","58"
"#413132","556.358","773.296","556,358","773,296","554,203","554,507","59,0017034","59,00266014","59","59"
"#412F33","556.358","782.694","556,358","782,694","554,203","563,905","59,0017034","60,00266014","59","60"
"#5E4C51","556.358","792.093","556,358","792,093","554,203","573,304","59,0017034","61,00276655","59","61"
"#7B6C70","556.358","801.491","556,358","801,491","554,203","582,702","59,0017034","62,00276655","59","62"
"#A9959D","556.358","810.89","556,358","810,89","554,203","592,101","59,0017034","63,00287295","59","63"
"#765A59","565.753","228.187","565,753","228,187","563,598","9,398","60,00191632","1","60","1"
"#735755","565.753","237.585","565,753","237,585","563,598","18,796","60,00191632","2","60","2"
"#735754","565.753","246.984","565,753","246,984","563,598","28,195","60,00191632","3,000106406","60","3"
"#6C4F4B","565.753","256.382","565,753","256,382","563,598","37,593","60,00191632","4,000106406","60","4"
"#654742","565.753","265.781","565,753","265,781","563,598","46,992","60,00191632","5,000212811","60","5"
"#654742","565.753","275.179","565,753","275,179","563,598","56,39","60,00191632","6,000212811","60","6"
"#65463F","565.753","284.578","565,753","284,578","563,598","65,789","60,00191632","7,000319217","60","7"
"#694B44","565.753","293.976","565,753","293,976","563,598","75,187","60,00191632","8,000319217","60","8"
"#65463F","565.753","303.375","565,753","303,375","563,598","84,586","60,00191632","9,000425622","60","9"
"#68463F","565.753","312.773","565,753","312,773","563,598","93,984","60,00191632","10,00042562","60","10"
"#724E47","565.753","322.171","565,753","322,171","563,598","103,382","60,00191632","11,00042562","60","11"
"#7F5852","565.753","331.57","565,753","331,57","563,598","112,781","60,00191632","12,00053203","60","12"
"#916A66","565.753","340.968","565,753","340,968","563,598","122,179","60,00191632","13,00053203","60","13"
"#956D68","565.753","350.367","565,753","350,367","563,598","131,578","60,00191632","14,00063843","60","14"
"#A17973","565.753","359.765","565,753","359,765","563,598","140,976","60,00191632","15,00063843","60","15"
"#A67F77","565.753","369.164","565,753","369,164","563,598","150,375","60,00191632","16,00074484","60","16"
