"Ville","pop","cX","cY"
"2258087","9","3.1724459184","50.7510047518"
"2258972","4","3.0214904654","50.7509731303"
"2258086","39","3.1696224479","50.7508372424"
"2258639","17","3.0784862573","50.7508057033"
"2258638","4","3.0756630703","50.7506358619"
"2258971","8","3.0158445075","50.750630628"
"2258085","75","3.1639756206","50.7505019706"
"2258637","1","3.0728398932","50.7504659854"
"2258970","5","3.0130215341","50.7504592987"
"2258084","166","3.1611522295","50.7503342262"
"2258636","2","3.0700167776","50.7502960224"
"2258270","232","3.1298320725","50.7502734366"
"2258450","5","3.0985140104","50.750203861"
"2258083","237","3.1583288316","50.7501664488"
"2258969","6","3.0073756656","50.7501163519"
"2258269","118.5","3.1270087976","50.7501048901"
"2258449","5","3.0956908441","50.7500345111"
"2258082","150","3.1555054012","50.7499985824"
"2258635","5","3.064370562","50.7499559254"
"2258268","204","3.1241855529","50.7499362582"
"2257905","184.5","3.1840017246","50.7498851971"
"2258081","167.5","3.1526820295","50.7498306524"
"2258267","297.5","3.1213622824","50.749767531"
"2257904","214","3.1811783137","50.7497179777"
"2258805","2","3.030227287","50.7496978795"
"2258080","140","3.1498587144","50.7496626504"
"2258968","5","2.9989087475","50.7496015143"
"2258266","176.5","3.1185390237","50.7495987884"
"2257903","267","3.1783548868","50.7495506671"
"2259153","4","2.9675883136","50.7494965616"
"2258079","102","3.1470354064","50.7494945601"
"2258265","34.5","3.1157157914","50.7494299324"
"2257902","165","3.1755315131","50.749383274"
"2258804","14","3.0245813758","50.7493557822"
"2258264","3","3.1128926113","50.7492610191"
"2257901","171","3.1727081472","50.7492158375"
"2258448","14","3.0815751248","50.7491867987"
"2258803","4","3.0217584308","50.7491846195"
"2258634","8","3.0502553839","50.7491043961"
"2257900","92.5","3.1698848003","50.7490483367"
"2258447","12","3.0787520473","50.7490170491"
"2258802","4","3.0189355797","50.74901342"
"2258967","6","2.9876174083","50.7489139972"
"2258446","1","3.075928989","50.7488472351"
"2258801","2","3.0161127018","50.7488421503"
"2258263","8","3.1044231613","50.7487538994"
"2257899","115","3.1642381738","50.748713076"
"2258445","6","3.0731059546","50.748677342"
"2258078","48","3.132919162","50.7486531314"
"2259152","40","2.9534747905","50.7486331775"
"2258633","4","3.0417865135","50.7485926566"
"2258262","12","3.1016010444","50.7485845431"
"2257898","124","3.1614148719","50.7485453581"
"2258077","244","3.1300959353","50.7484846478"
"2259151","3","2.9506521108","50.7484602848"
"2257897","268","3.1585915889","50.7483775758"
"2258444","2","3.0674599011","50.748337385"
"2258800","4","3.007644159","50.7483278828"
"2258076","206","3.127272723","50.7483161144"
"2258632","8","3.0361406699","50.7482511137"
"2257896","144","3.1557683105","50.7482097395"
"2258443","5","3.0646369244","50.7481672989"
"2258075","236","3.1244496019","50.7481474911"
"2257722","3","3.1842635329","50.7480962556"
"2258631","24","3.0333177828","50.7480802409"
"2258261","3","3.0931329133","50.7480763825"
"2257895","195.5","3.1529450107","50.7480417933"
"2258442","1","3.0618139663","50.7479971036"
"2258799","5","3.0019990425","50.7479846279"
"2258074","140.5","3.1216264271","50.7479787841"
"2257721","123","3.1814402225","50.7479290417"
"2258630","15","3.0304949321","50.7479093465"
"2258260","51","3.0903098316","50.7479069191"
"2257894","303","3.1501217583","50.7478738045"
"2258441","6","3.0589909971","50.7478268899"
"2258798","8","2.9991771242","50.7478131343"
"2257720","118.5","3.1786169191","50.7477617396"
"2258629","6","3.0276721002","50.7477383428"
"2258259","27","3.0874867974","50.747737413"
"2257893","70","3.1472985738","50.7477057227"
"2257719","249","3.1757936459","50.747594352"
"2257718","82","3.1729703572","50.7474269182"
"2257717","62","3.1701471338","50.7472594258"
"2258258","25","3.0790178512","50.7472283968"
"2258073","7","3.1075110085","50.7471342374"
"2258797","2","2.9878867161","50.7471255881"
"2257716","92.5","3.1673238943","50.7470918422"
"2258257","43","3.0761948979","50.7470585738"
"2258072","23","3.1046879459","50.7469651785"
"2257715","213","3.1645006738","50.7469241942"
"2258256","2","3.0733719592","50.7468887011"
"2257892","44","3.1331828677","50.7468643395"
"2258966","37","2.9537453646","50.7468448983"
"2258071","4","3.101865967","50.7467958203"
"2257714","204","3.1616774954","50.7467564848"
"2257891","46","3.1303597368","50.746695876"
"2258965","32","2.9509227899","50.7466719967"
"2258796","5","2.979418727","50.746609267"
"2257713","286","3.158854324","50.7465886871"
"2257890","77","3.1275366639","50.7465273156"
"2258964","5","2.9481002347","50.7464990308"
"2258440","9","3.0364081302","50.746462591"
"2258795","5","2.9765961334","50.7464370053"
"2257712","175","3.1560311836","50.7464208489"
"2258255","4","3.0649032677","50.7463786673"
"2257889","45","3.1247135968","50.746358692"
"2258439","5","3.0335853037","50.7462917117"
"2257711","202.5","3.1532080014","50.746252951"
"2257560","7","3.1817020418","50.7461401011"
"2258438","10","3.0307625316","50.7461207949"
"2258070","71","3.0905752104","50.7461182539"
"2258794","4","2.9709509359","50.7460923248"
"2257710","73","3.1503848541","50.746084953"
"2258254","22","3.0592575298","50.7460382905"
"2258628","1","2.9994455051","50.7460246"
"2257888","2","3.1190675775","50.7460212365"
"2257559","193","3.178878862","50.7459728074"
"2258069","204","3.0877522482","50.7459487317"
"2258793","15","2.9681284008","50.74591987"
"2258253","2","3.0564347443","50.745868024"
"2257887","2","3.1162445909","50.7458524227"
"2257558","110","3.1760556548","50.7458054435"
"2258068","70","3.0849293336","50.7457791669"
"2258252","2","3.0536119444","50.7456976412"
"2258627","10","2.9938011442","50.7456810337"
"2257557","139","3.1732325128","50.745638021"
"2258067","4","3.0821064752","50.7456094854"
"2258626","2","2.9909785263","50.745509156"
"2257556","7","3.1704093435","50.7454705283"
"2257709","27","3.1390925976","50.74541228"
"2257555","69","3.1675862276","50.7453029532"
"2258066","3","3.0764607785","50.7452699367"
"2257708","16","3.1362695335","50.7452439363"
"2258251","8","3.0451436511","50.7451861358"
"2257886","31","3.1049526811","50.745176411"
"2257554","257","3.1647631636","50.7451353208"
"2258437","18","3.013826414","50.7450938353"
"2257707","33","3.1334464839","50.7450755429"
"2258792","5","2.954015891","50.7450565921"
"2257885","15","3.1021304109","50.7450070575"
"2257553","227","3.1619401001","50.7449676064"
"2258436","9","3.0110037723","50.7449224377"
"2257706","241","3.1306235253","50.7449070595"
"2257552","213","3.1591170291","50.7447998143"
"2258065","2","3.0679923303","50.7447601129"
"2257705","20/05/17","3.1278005515","50.7447385297"
"2258250","4","3.0366754986","50.744674044"
"2257551","213.5","3.1562939659","50.7446319787"
"2258791","6","2.9455485923","50.7445377258"
"2257381","116","3.184786987","50.744518385"
"2258249","1","3.0338528405","50.7445032043"
"2257884","1","3.0936633567","50.7444989997"
"2258625","2","2.9740432923","50.7444763534"
"2257550","220.5","3.1534709449","50.7444640817"
"2258064","85","3.0623468041","50.7444198925"
"2258435","10","3.0025360019","50.7444078085"
"2257380","163.5","3.1819638774","50.7443511822"
"2257883","13","3.0908405418","50.7443295618"
"2258624","5","2.9712208148","50.7443039658"
"2257704","14","3.1193317781","50.7442324913"
"2257379","360","3.1791407517","50.7441838882"
"2257882","154","3.0880177083","50.744160067"
"2258623","3","2.9683983899","50.7441315209"
"2257703","48","3.1165088799","50.7440636592"
"2257881","190","3.0851948657","50.7439904861"
"2258248","5","3.0253849565","50.7439902429"
"2258063","13","3.0538786276","50.7439090492"
"2257702","15","3.1136859983","50.7438947971"
"2257378","38","3.1734946033","50.7438491129"
"2257880","11","3.08237207","50.7438208177"
"2258247","4","3.0225623078","50.7438191118"
"2258062","4","3.0510559473","50.7437386076"
"2257701","7","3.1108631054","50.7437258291"
"2257377","367","3.1706715688","50.7436816077"
"2258246","2","3.0197397247","50.7436479222"
"2257549","36","3.1393560648","50.7436234667"
"2258434","3","2.9884251461","50.7435488148"
"2257376","185.5","3.1678485532","50.7435140381"
"2257879","3","3.0767266235","50.7434812966"
"2258245","11","3.0169171854","50.7434766619"
"2258622","2","2.9571087536","50.7434410693"
"2258433","3","2.9856026602","50.7433767755"
"2257375","239","3.1650255599","50.7433464147"
"2257878","5","3.0739038623","50.7433114322"
"2258244","4","3.0140946741","50.7433053508"
"2257548","10","3.1337101862","50.7432867227"
"2258621","1","2.954286398","50.7432682808"
"2257374","130.5","3.1622026153","50.7431787234"
"2257547","127","3.1308872936","50.7431182629"
"2258061","2","3.0397654099","50.7430562271"
"2257373","155.5","3.1593796896","50.7430109678"
"2257877","6","3.0682584862","50.7429714939"
"2257546","209","3.1280644201","50.7429497387"
"2257700","3","3.0967512649","50.7428796725"
"2257372","244","3.1565567645","50.7428431303"
"2257876","8","3.0654358217","50.7428014037"
"2257545","75","3.1252416001","50.7427811321"
"2257193","100","3.1850486683","50.7427294286"
"2257699","19","3.0939285311","50.7427103045"
"2257371","185","3.1537338319","50.7426752149"
"2257875","80","3.0626131607","50.7426312848"
"2257544","1","3.1224187528","50.7426124553"
"2257192","337.5","3.1822256591","50.7425622314"
"2257698","4","3.0911058165","50.7425408721"
"2258432","4","2.9714906744","50.7425156016"
"2257874","22","3.0597905565","50.7424610939"
"2258243","4","2.9999830719","50.7424476979"
"2257543","7","3.119595971","50.74244372"
"2257191","130","3.1794026689","50.7423949697"
"2257697","35","3.088283121","50.7423713754"
"2258431","7","2.9686683762","50.7423431759"
"2258242","9","2.9971614906","50.7422760141"
"2257542","53","3.1167731732","50.7422748935"
"2257696","90.5","3.0854604071","50.7422018218"
"2258060","1","3.0256526957","50.7422017343"
"2257541","23","3.1139504064","50.7421060265"
"2258241","16","2.994339108","50.7421042139"
"2257190","15","3.1737567919","50.742060205"
"2257695","177","3.0826376834","50.7420321373"
"2257189","107","3.1709338346","50.7418927025"
"2257694","48","3.0798150072","50.7418624102"
"2258059","11","3.0200077022","50.7418594174"
"2257540","1","3.1083049295","50.7417680545"
"2258240","2","2.9886943352","50.7417603949"
"2257188","255.5","3.1681108963","50.7417251355"
"2257693","30","3.0769923886","50.741692656"
"2258058","7","3.0171852718","50.7416881762"
"2257187","83","3.165288012","50.741557531"
"2257692","6","3.0741697885","50.7415227926"
"2258057","60","3.0143628522","50.7415168573"
"2257370","31","3.1339738352","50.7414979154"
"2257186","9","3.1624651116","50.7413898353"
"2257691","11","3.0713472077","50.7413528649"
"2258056","58.5","3.0115404606","50.7413454875"
"2257369","214.5","3.1311510549","50.741329485"
"2257539","8","3.0998379146","50.7412604055"
"2257185","128","3.1596422678","50.7412220677"
"2257690","40","3.0685246461","50.7411828727"
"2258055","2","3.008718058","50.7411740118"
"2257368","167","3.128328293","50.7411609455"
"2257538","1","3.0970163199","50.7410909665"
"2258239","8","2.9774050648","50.7410719175"
"2257184","251","3.1568194946","50.7410542604"
"2257689","3","3.0657020773","50.7410128028"
"2257367","82","3.1255055502","50.7409923416"
"2256995","529.5","3.1853103284","50.7409405015"
"2257183","19","3.1539967","50.740886343"
"2257688","41","3.0628794981","50.7408426719"
"2257366","90","3.1226828264","50.7408236733"
"2258430","4","2.9432681058","50.7407881284"
"2256994","410","3.182487434","50.7407732993"
"2257182","1","3.1511738868","50.7407183689"
"2257687","20","3.0600570055","50.7406724657"
"2257365","54","3.1198601218","50.7406549406"
"2256993","264","3.179664521","50.7406060403"
"2257873","5","3.0287428238","50.7405842554"
"2257537","58","3.088548477","50.7405826862"
"2257181","34","3.1483510926","50.7405503304"
"2258054","07/05/17","2.9974303761","50.7404875812"
"2257364","118","3.1170374692","50.7404861507"
"2256992","46","3.1768416989","50.7404386913"
"2257536","196.5","3.0857259011","50.7404131308"
"2257180","42","3.1455283175","50.7403822275"
"2257363","144","3.1142148285","50.7403172578"
"2258053","4","2.9946080819","50.7403157628"
"2257535","148","3.0829033061","50.7402434736"
"2257362","2","3.1113922043","50.740148335"
"2256991","6","3.171196056","50.7401038236"
"2257534","187.5","3.0800807349","50.7400737375"
"2256990","325","3.1683732557","50.7399362546"
"2257533","246.5","3.0772582166","50.7399039889"
"2257872","48","3.0174533634","50.7398996791"
"2256989","279","3.1655504367","50.7397686289"
"2257532","170.5","3.0744357169","50.7397341311"
"2257871","136","3.0146310573","50.7397283647"
"2257179","2","3.1342374065","50.7397091273"
"2257686","5","3.0431222434","50.7396498243"
"2257361","15","3.1029243639","50.7396410579"
"2258052","2","2.9833190151","50.7396278901"
"2256988","151.5","3.1627276717","50.7396009655"
"2257531","101","3.0716132033","50.7395642019"
"2257870","70","3.0118087197","50.7395569946"
"2257178","108.5","3.1314147477","50.7395406858"
"2256811","150","3.1912176102","50.7394857415"
"2257360","11","3.1001028503","50.7394716888"
"2258051","2","2.9804968183","50.7394557499"
"2256987","312","3.1599048907","50.739433211"
"2257869","1","3.0089864855","50.7393855585"
"2257177","208","3.1285921469","50.7393721472"
"2256810","201","3.1883947785","50.7393186736"
"2258050","10","2.9776746621","50.7392835287"
"2256986","232.5","3.1570821775","50.7392653636"
"2257868","1","3.0061641979","50.7392140388"
"2257176","25","3.1257694932","50.7392035698"
"2256809","373","3.1855719656","50.7391515413"
"2258049","2","2.9748524891","50.7391112254"
"2256985","3","3.1542595117","50.7390974736"
"2257530","4","3.0631458396","50.7390540569"
"2257175","37","3.1229468698","50.7390349071"
"2258238","2","2.9435389967","50.7389998578"
"2256808","521","3.1827491902","50.7389843622"
"2257685","17","3.0318328103","50.7389666714"
"2257529","12/05/17","3.0603234473","50.7388838563"
"2257174","197.5","3.1201242655","50.73886618"
"2256807","570","3.1799264337","50.7388171187"
"2257684","13","3.0290104356","50.7387957099"
"2257359","65","3.088813814","50.738793992"
"2258048","1","2.9692082153","50.7387664854"
"2256984","62","3.1486141426","50.7387614645"
"2257173","296.5","3.1173017179","50.7386973811"
"2256806","406","3.1771036657","50.7386497694"
"2257683","1","3.0261881741","50.7386246866"
"2257358","47","3.0859913384","50.7386244421"
"2256983","254","3.1457914678","50.7385933672"
"2257172","247","3.1144791842","50.7385284875"
"2257867","2","2.9948769947","50.7385273736"
"2256805","70","3.1742809252","50.7384823691"
"2257357","29","3.0831688933","50.7384548069"
"2257682","5","3.0233659319","50.738453599"
"2256982","143","3.1429688121","50.7384252055"
"2258047","5","2.9635639596","50.7384214226"
"2257171","6","3.1116566372","50.7383595673"
"2256804","160","3.1714581951","50.738314891"
"2257356","244","3.0803464323","50.7382850806"
"2256981","145","3.1401461753","50.7382569794"
"2258046","7","2.9607419318","50.7382487943"
