"fill","cx","cy","type","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#928E8F","15.6","359.4","circle","15,6","359,4","2","46,07692308","3","47,07692308","3","47"
"#918A8C","15.6","367.2","circle","15,6","367,2","2","47,07692308","3","48,07692308","3","48"
"#918A8C","15.6","375","path","15,6","375","2","48,07692308","3","49,07692308","3","49"
"#928E8F","15.6","375","path","15,6","375","2","48,07692308","3","49,07692308","3","49"
"#8D888A","15.6","382.8","circle","15,6","382,8","2","49,07692308","3","50,07692308","3","50"
"#8D888A","15.6","390.6","circle","15,6","390,6","2","50,07692308","3","51,07692308","3","51"
"#8D888A","15.6","398.4","circle","15,6","398,4","2","51,07692308","3","52,07692308","3","52"
"#8D888A","15.6","406.2","circle","15,6","406,2","2","52,07692308","3","53,07692308","3","53"
"#8D888A","15.6","414.1","circle","15,6","414,1","2","53,08974359","3","54,08974359","3","54"
"#8D888A","15.6","421.9","circle","15,6","421,9","2","54,08974359","3","55,08974359","3","55"
"#8A878B","15.6","429.7","circle","15,6","429,7","2","55,08974359","3","56,08974359","3","56"
"#8A878B","15.6","437.5","circle","15,6","437,5","2","56,08974359","3","57,08974359","3","57"
"#8A878B","15.6","445.3","circle","15,6","445,3","2","57,08974359","3","58,08974359","3","58"
"#8A878B","15.6","453.1","circle","15,6","453,1","2","58,08974359","3","59,08974359","3","59"
"#8A878B","15.6","460.9","circle","15,6","460,9","2","59,08974359","3","60,08974359","3","60"
"#8A878B","15.6","468.7","circle","15,6","468,7","2","60,08974359","3","61,08974359","3","61"
"#8A878B","15.6","476.6","circle","15,6","476,6","2","61,1025641","3","62,1025641","3","62"
"#8A878B","15.6","484.4","circle","15,6","484,4","2","62,1025641","3","63,1025641","3","63"
"#8A878B","15.6","492.2","circle","15,6","492,2","2","63,1025641","3","64,1025641","3","64"
"#8D898D","15.6","500","circle","15,6","500","2","64,1025641","3","65,1025641","3","65"
"#8D898D","15.6","507.8","circle","15,6","507,8","2","65,1025641","3","66,1025641","3","66"
"#C6BFCA","15.6","515.6","circle","15,6","515,6","2","66,1025641","3","67,1025641","3","67"
"#C6BFCA","15.6","523.4","poly","15,6","523,4","2","67,1025641","3","68,1025641","3","68"
"#D2CBD7","15.6","531.2","circle","15,6","531,2","2","68,1025641","3","69,1025641","3","69"
"#D2CBD7","15.6","539","path","15,6","539","2","69,1025641","3","70,1025641","3","70"
"#DFD9E3","15.6","539","path","15,6","539","2","69,1025641","3","70,1025641","3","70"
"#E9E4ED","15.6","546.9","circle","15,6","546,9","2","70,11538462","3","71,11538462","3","71"
"#F7F4FD","15.6","554.7","circle","15,6","554,7","2","71,11538462","3","72,11538462","3","72"
"#F7F4FD","15.6","562.5","circle","15,6","562,5","2","72,11538462","3","73,11538462","3","73"
"#EEE8F2","15.6","570.3","circle","15,6","570,3","2","73,11538462","3","74,11538462","3","74"
"#E8E2EB","15.6","578.1","circle","15,6","578,1","2","74,11538462","3","75,11538462","3","75"
"#E8E2EB","15.6","585.9","circle","15,6","585,9","2","75,11538462","3","76,11538462","3","76"
"#F2EDF6","15.6","593.7","circle","15,6","593,7","2","76,11538462","3","77,11538462","3","77"
"#F2EDF6","15.6","601.6","circle","15,6","601,6","2","77,12820513","3","78,12820513","3","78"
"#E8E2EB","15.6","609.4","circle","15,6","609,4","2","78,12820513","3","79,12820513","3","79"
"#E8E2EB","15.6","617.2","circle","15,6","617,2","2","79,12820513","3","80,12820513","3","80"
"#E8E2EB","15.6","625","circle","15,6","625","2","80,12820513","3","81,12820513","3","81"
"#DBD1D9","15.6","632.8","circle","15,6","632,8","2","81,12820513","3","82,12820513","3","82"
"#AB817E","15.6","640.6","circle","15,6","640,6","2","82,12820513","3","83,12820513","3","83"
"#C28E84","15.6","648.4","circle","15,6","648,4","2","83,12820513","3","84,12820513","3","84"
"#D09A8B","15.6","656.2","circle","15,6","656,2","2","84,12820513","3","85,12820513","3","85"
"#D8A393","15.6","664","circle","15,6","664","2","85,12820513","3","86,12820513","3","86"
"#D8A393","15.6","671.9","circle","15,6","671,9","2","86,14102564","3","87,14102564","3","87"
"#D09A8B","15.6","679.7","path","15,6","679,7","2","87,14102564","3","88,14102564","3","88"
"#D09A8B","15.6","679.7","path","15,6","679,7","2","87,14102564","3","88,14102564","3","88"
"#C88D7F","15.6","687.5","circle","15,6","687,5","2","88,14102564","3","89,14102564","3","89"
"#B17A6C","15.6","695.3","circle","15,6","695,3","2","89,14102564","3","90,14102564","3","90"
"#9E685F","15.6","703.1","circle","15,6","703,1","2","90,14102564","3","91,14102564","3","91"
"#915E57","15.6","710.9","circle","15,6","710,9","2","91,14102564","3","92,14102564","3","92"
"#84534C","15.6","718.7","circle","15,6","718,7","2","92,14102564","3","93,14102564","3","93"
"#A87368","15.6","726.5","circle","15,6","726,5","2","93,14102564","3","94,14102564","3","94"
"#BA8273","15.6","734.4","circle","15,6","734,4","2","94,15384615","3","95,15384615","3","95"
"#C69081","15.6","742.2","circle","15,6","742,2","2","95,15384615","3","96,15384615","3","96"
"#C69081","15.6","750","circle","15,6","750","2","96,15384615","3","97,15384615","3","97"
"#D1998B","15.6","757.8","circle","15,6","757,8","2","97,15384615","3","98,15384615","3","98"
"#C99386","15.6","765.6","circle","15,6","765,6","2","98,15384615","3","99,15384615","3","99"
"#C69081","15.6","773.4","circle","15,6","773,4","2","99,15384615","3","100,1538462","3","100"
"#BE8A7A","15.6","781.2","circle","15,6","781,2","2","100,1538462","3","101,1538462","3","101"
"#B27F71","15.6","789","circle","15,6","789","2","101,1538462","3","102,1538462","3","102"
"#9D6C60","15.6","796.9","circle","15,6","796,9","2","102,1666667","3","103,1666667","3","103"
"#B1979C","15.6","804.7","circle","15,6","804,7","2","103,1666667","3","104,1666667","3","104"
"#C5B8C6","15.6","812.5","circle","15,6","812,5","2","104,1666667","3","105,1666667","3","105"
"#B1979C","15.6","820.3","circle","15,6","820,3","2","105,1666667","3","106,1666667","3","106"
"#9D6D64","15.6","828.1","circle","15,6","828,1","2","106,1666667","3","107,1666667","3","107"
"#BE8C7D","15.6","835.9","circle","15,6","835,9","2","107,1666667","3","108,1666667","3","108"
"#CA998C","15.6","843.7","circle","15,6","843,7","2","108,1666667","3","109,1666667","3","109"
"#CA998C","15.6","851.5","circle","15,6","851,5","2","109,1666667","3","110,1666667","3","110"
"#CA998C","15.6","859.4","circle","15,6","859,4","2","110,1794872","3","111,1794872","3","111"
"#C59185","15.6","867.2","circle","15,6","867,2","2","111,1794872","3","112,1794872","3","112"
"#C59185","15.6","875","circle","15,6","875","2","112,1794872","3","113,1794872","3","113"
"#AF837A","15.6","882.8","circle","15,6","882,8","2","113,1794872","3","114,1794872","3","114"
"#AD7E72","15.6","890.6","circle","15,6","890,6","2","114,1794872","3","115,1794872","3","115"
"#D4C0C4","15.6","898.4","circle","15,6","898,4","2","115,1794872","3","116,1794872","3","116"
"#DAC7CC","15.6","906.2","circle","15,6","906,2","2","116,1794872","3","117,1794872","3","117"
"#E3D1DB","15.6","914","circle","15,6","914","2","117,1794872","3","118,1794872","3","118"
"#E3D1DB","15.6","921.9","circle","15,6","921,9","2","118,1923077","3","119,1923077","3","119"
"#DFCBD1","15.6","929.7","circle","15,6","929,7","2","119,1923077","3","120,1923077","3","120"
"#C7B3BF","15.6","937.5","circle","15,6","937,5","2","120,1923077","3","121,1923077","3","121"
"#9A7781","15.6","945.3","circle","15,6","945,3","2","121,1923077","3","122,1923077","3","122"
"#B37F74","15.6","953.1","circle","15,6","953,1","2","122,1923077","3","123,1923077","3","123"
"#C18E7F","15.6","960.9","circle","15,6","960,9","2","123,1923077","3","124,1923077","3","124"
"#D8A699","15.6","968.7","circle","15,6","968,7","2","124,1923077","3","125,1923077","3","125"
"#D8A699","15.6","976.5","circle","15,6","976,5","2","125,1923077","3","126,1923077","3","126"
"#D8A699","15.6","984.4","circle","15,6","984,4","2","126,2051282","3","127,2051282","3","127"
"#D09D92","15.6","992.2","circle","15,6","992,2","2","127,2051282","3","128,2051282","3","128"
"#A9ABB2","23.4","0","circle","23,4","0","3","0","4","1","4","1"
"#A9ABB2","23.4","7.8","circle","23,4","7,8","3","1","4","2","4","2"
"#A8A9B0","23.4","15.6","circle","23,4","15,6","3","2","4","3","4","3"
"#A8A9B0","23.4","23.4","circle","23,4","23,4","3","3","4","4","4","4"
"#A9ABB2","23.4","31.3","circle","23,4","31,3","3","4,012820513","4","5,012820513","4","5"
"#A9ABB2","23.4","39.1","circle","23,4","39,1","3","5,012820513","4","6,012820513","4","6"
"#A9ABB2","23.4","46.9","circle","23,4","46,9","3","6,012820513","4","7,012820513","4","7"
"#A9ABB2","23.4","54.7","circle","23,4","54,7","3","7,012820513","4","8,012820513","4","8"
"#A9ABB2","23.4","62.5","circle","23,4","62,5","3","8,012820513","4","9,012820513","4","9"
"#A9ABB2","23.4","70.3","circle","23,4","70,3","3","9,012820513","4","10,01282051","4","10"
"#A9ABB2","23.4","78.1","circle","23,4","78,1","3","10,01282051","4","11,01282051","4","11"
"#ABACB3","23.4","85.9","circle","23,4","85,9","3","11,01282051","4","12,01282051","4","12"
"#A8A9B0","23.4","93.8","circle","23,4","93,8","3","12,02564103","4","13,02564103","4","13"
"#ABACB3","23.4","101.6","circle","23,4","101,6","3","13,02564103","4","14,02564103","4","14"
"#ABACB3","23.4","109.4","circle","23,4","109,4","3","14,02564103","4","15,02564103","4","15"
"#A8A9B0","23.4","117.2","circle","23,4","117,2","3","15,02564103","4","16,02564103","4","16"
"#ABACB3","23.4","125","circle","23,4","125","3","16,02564103","4","17,02564103","4","17"
"#A8A9B0","23.4","132.8","circle","23,4","132,8","3","17,02564103","4","18,02564103","4","18"
"#A8A9B0","23.4","140.6","circle","23,4","140,6","3","18,02564103","4","19,02564103","4","19"
"#A8A9B0","23.4","148.4","circle","23,4","148,4","3","19,02564103","4","20,02564103","4","20"
"#A8A9B0","23.4","156.3","circle","23,4","156,3","3","20,03846154","4","21,03846154","4","21"
"#A8A9B0","23.4","164.1","circle","23,4","164,1","3","21,03846154","4","22,03846154","4","22"
"#A8A9B0","23.4","171.9","circle","23,4","171,9","3","22,03846154","4","23,03846154","4","23"
"#A8A9B0","23.4","179.7","circle","23,4","179,7","3","23,03846154","4","24,03846154","4","24"
"#A8A9B0","23.4","187.5","circle","23,4","187,5","3","24,03846154","4","25,03846154","4","25"
"#A5A6AD","23.4","195.3","circle","23,4","195,3","3","25,03846154","4","26,03846154","4","26"
"#A8A9B0","23.4","203.1","circle","23,4","203,1","3","26,03846154","4","27,03846154","4","27"
"#A5A6AD","23.4","218.8","poly","23,4","218,8","3","28,05128205","4","29,05128205","4","29"
"#A2A1A8","23.4","226.6","circle","23,4","226,6","3","29,05128205","4","30,05128205","4","30"
"#A2A1A8","23.4","234.4","circle","23,4","234,4","3","30,05128205","4","31,05128205","4","31"
"#A2A1A8","23.4","242.2","circle","23,4","242,2","3","31,05128205","4","32,05128205","4","32"
"#A19EA2","23.4","250","circle","23,4","250","3","32,05128205","4","33,05128205","4","33"
"#A19EA2","23.4","257.8","circle","23,4","257,8","3","33,05128205","4","34,05128205","4","34"
"#9C9A9C","23.4","265.6","circle","23,4","265,6","3","34,05128205","4","35,05128205","4","35"
"#9C9A9C","23.4","273.4","circle","23,4","273,4","3","35,05128205","4","36,05128205","4","36"
"#999699","23.4","281.2","circle","23,4","281,2","3","36,05128205","4","37,05128205","4","37"
"#999699","23.4","289.1","circle","23,4","289,1","3","37,06410256","4","38,06410256","4","38"
"#969395","23.4","296.9","circle","23,4","296,9","3","38,06410256","4","39,06410256","4","39"
"#969395","23.4","304.7","circle","23,4","304,7","3","39,06410256","4","40,06410256","4","40"
"#939193","23.4","312.5","circle","23,4","312,5","3","40,06410256","4","41,06410256","4","41"
"#939193","23.4","320.3","circle","23,4","320,3","3","41,06410256","4","42,06410256","4","42"
"#939193","23.4","328.1","circle","23,4","328,1","3","42,06410256","4","43,06410256","4","43"
"#939193","23.4","335.9","circle","23,4","335,9","3","43,06410256","4","44,06410256","4","44"
"#939193","23.4","343.7","circle","23,4","343,7","3","44,06410256","4","45,06410256","4","45"
"#928E8F","23.4","351.6","circle","23,4","351,6","3","45,07692308","4","46,07692308","4","46"
"#928E8F","23.4","359.4","circle","23,4","359,4","3","46,07692308","4","47,07692308","4","47"
"#928E8F","23.4","367.2","circle","23,4","367,2","3","47,07692308","4","48,07692308","4","48"
"#918A8C","23.4","375","circle","23,4","375","3","48,07692308","4","49,07692308","4","49"
"#918A8C","23.4","382.8","circle","23,4","382,8","3","49,07692308","4","50,07692308","4","50"
"#8D888A","23.4","390.6","circle","23,4","390,6","3","50,07692308","4","51,07692308","4","51"
"#8D888A","23.4","398.4","circle","23,4","398,4","3","51,07692308","4","52,07692308","4","52"
"#8D888A","23.4","406.2","circle","23,4","406,2","3","52,07692308","4","53,07692308","4","53"
"#8D888A","23.4","414.1","circle","23,4","414,1","3","53,08974359","4","54,08974359","4","54"
"#8D888A","23.4","421.9","circle","23,4","421,9","3","54,08974359","4","55,08974359","4","55"
"#8D888A","23.4","429.7","circle","23,4","429,7","3","55,08974359","4","56,08974359","4","56"
"#8A878B","23.4","437.5","circle","23,4","437,5","3","56,08974359","4","57,08974359","4","57"
"#8A878B","23.4","445.3","circle","23,4","445,3","3","57,08974359","4","58,08974359","4","58"
"#8A878B","23.4","453.1","circle","23,4","453,1","3","58,08974359","4","59,08974359","4","59"
"#8A878B","23.4","460.9","circle","23,4","460,9","3","59,08974359","4","60,08974359","4","60"
"#8B8587","23.4","468.7","circle","23,4","468,7","3","60,08974359","4","61,08974359","4","61"
"#8A878B","23.4","476.6","circle","23,4","476,6","3","61,1025641","4","62,1025641","4","62"
"#8A878B","23.4","484.4","circle","23,4","484,4","3","62,1025641","4","63,1025641","4","63"
"#8A878B","23.4","492.2","circle","23,4","492,2","3","63,1025641","4","64,1025641","4","64"
"#8D898D","23.4","500","circle","23,4","500","3","64,1025641","4","65,1025641","4","65"
"#E3D9E1","23.4","507.8","circle","23,4","507,8","3","65,1025641","4","66,1025641","4","66"
"#C6BFCA","23.4","515.6","circle","23,4","515,6","3","66,1025641","4","67,1025641","4","67"
"#C6BFCA","23.4","523.4","circle","23,4","523,4","3","67,1025641","4","68,1025641","4","68"
"#E7E1ED","23.4","531.2","circle","23,4","531,2","3","68,1025641","4","69,1025641","4","69"
"#E7E1ED","23.4","539.1","circle","23,4","539,1","3","69,11538462","4","70,11538462","4","70"
"#D2CBD7","23.4","546.9","circle","23,4","546,9","3","70,11538462","4","71,11538462","4","71"
"#DFD9E3","23.4","554.7","circle","23,4","554,7","3","71,11538462","4","72,11538462","4","72"
"#F7F4FD","23.4","562.5","circle","23,4","562,5","3","72,11538462","4","73,11538462","4","73"
"#F7F4FD","23.4","570.3","circle","23,4","570,3","3","73,11538462","4","74,11538462","4","74"
"#F7F4FD","23.4","578.1","circle","23,4","578,1","3","74,11538462","4","75,11538462","4","75"
"#E5DCE5","23.4","585.9","circle","23,4","585,9","3","75,11538462","4","76,11538462","4","76"
"#E8E2EB","23.4","593.7","circle","23,4","593,7","3","76,11538462","4","77,11538462","4","77"
"#E8E2EB","23.4","601.6","circle","23,4","601,6","3","77,12820513","4","78,12820513","4","78"
"#DBD1D9","23.4","609.4","circle","23,4","609,4","3","78,12820513","4","79,12820513","4","79"
"#DBD1D9","23.4","617.2","circle","23,4","617,2","3","79,12820513","4","80,12820513","4","80"
"#E8E2EB","23.4","625","circle","23,4","625","3","80,12820513","4","81,12820513","4","81"
"#DACACC","23.4","632.8","circle","23,4","632,8","3","81,12820513","4","82,12820513","4","82"
"#AB817E","23.4","640.6","circle","23,4","640,6","3","82,12820513","4","83,12820513","4","83"
"#C28E84","23.4","648.4","circle","23,4","648,4","3","83,12820513","4","84,12820513","4","84"
"#C28E84","23.4","656.2","circle","23,4","656,2","3","84,12820513","4","85,12820513","4","85"
"#CA9589","23.4","664","circle","23,4","664","3","85,12820513","4","86,12820513","4","86"
"#CA9589","23.4","671.9","circle","23,4","671,9","3","86,14102564","4","87,14102564","4","87"
"#C28E84","23.4","679.7","circle","23,4","679,7","3","87,14102564","4","88,14102564","4","88"
"#BD8677","23.4","687.5","circle","23,4","687,5","3","88,14102564","4","89,14102564","4","89"
"#A87267","23.4","695.3","circle","23,4","695,3","3","89,14102564","4","90,14102564","4","90"
"#865250","23.4","703.1","circle","23,4","703,1","3","90,14102564","4","91,14102564","4","91"
"#915E57","23.4","710.9","circle","23,4","710,9","3","91,14102564","4","92,14102564","4","92"
"#84534C","23.4","718.7","circle","23,4","718,7","3","92,14102564","4","93,14102564","4","93"
"#A87368","23.4","726.5","circle","23,4","726,5","3","93,14102564","4","94,14102564","4","94"
"#B27B6E","23.4","734.4","circle","23,4","734,4","3","94,15384615","4","95,15384615","4","95"
"#B98881","23.4","742.2","circle","23,4","742,2","3","95,15384615","4","96,15384615","4","96"
"#C99386","23.4","750","path","23,4","750","3","96,15384615","4","97,15384615","4","97"
"#C99386","23.4","757.8","circle","23,4","757,8","3","97,15384615","4","98,15384615","4","98"
"#C99386","23.4","765.6","circle","23,4","765,6","3","98,15384615","4","99,15384615","4","99"
"#BC8F8A","23.4","773.4","circle","23,4","773,4","3","99,15384615","4","100,1538462","4","100"
"#B7857A","23.4","781.2","circle","23,4","781,2","3","100,1538462","4","101,1538462","4","101"
"#9D6C60","23.4","789","circle","23,4","789","3","101,1538462","4","102,1538462","4","102"
"#885A56","23.4","796.9","circle","23,4","796,9","3","102,1666667","4","103,1666667","4","103"
"#BAA8B2","23.4","804.7","circle","23,4","804,7","3","103,1666667","4","104,1666667","4","104"
"#BAA8B2","23.4","812.5","circle","23,4","812,5","3","104,1666667","4","105,1666667","4","105"
"#B1979C","23.4","820.3","circle","23,4","820,3","3","105,1666667","4","106,1666667","4","106"
"#B68376","23.4","828.1","circle","23,4","828,1","3","106,1666667","4","107,1666667","4","107"
